timestamp,Hog_parking_Antoinette,Fox_office_Vicki,Fox_office_Joy,Hog_services_Marshall,Bull_office_Ella,Fox_education_Elvira,Bull_office_Sally,Fox_education_Charles,Bear_education_Chad,Rat_office_Lora,Rat_office_Adele,Rat_assembly_Kelley,Rat_public_Julieann,Bear_education_Lewis,Rat_office_Randy,Rat_assembly_Pauline,Rat_office_Craig
2016-01-07 11:00:00,24.666666666666668,146.81,169.76,73.737,88.33333333333333,277.11,117.0,10.252500000000001,730.2381,790.56,1071.02,1.24,0.6775,45.0,118.66,1.08,178.19
2016-01-07 12:00:00,24.0,149.72,172.19,76.048,88.66666666666667,287.95,121.0,10.21,744.4753,774.42,1047.93,1.08,0.69625,43.25,116.59,1.0933333333333335,177.71
2016-01-07 13:00:00,24.666666666666668,145.52,171.91,81.98899999999998,89.0,283.79,115.0,10.23,735.6443,770.78,1027.8,0.92,0.7150000000000001,44.5,118.07,1.1066666666666667,195.16
2016-01-07 14:00:00,25.333333333333332,150.1,167.08,79.958,84.0,271.96,122.0,10.18,736.4246,760.99,980.79,0.88,0.73375,45.25,116.03,1.12,184.58
2016-01-07 15:00:00,26.0,150.98,161.97,72.23,89.0,271.01,113.0,10.24,741.4735,749.13,1023.72,0.32,0.7525000000000001,46.25,119.37,1.04,193.27
2016-01-07 16:00:00,20.0,147.63,157.34,65.59100000000001,87.0,265.69,112.0,10.34,727.306,743.74,986.38,0.16,0.77125,42.25,117.23,1.92,189.02
2016-01-07 17:00:00,18.0,132.84,152.38,58.576,91.0,285.07,110.0,10.67,690.2834,735.83,962.88,0.32,0.79,32.5,111.38,2.88,182.57
2016-01-07 18:00:00,18.5,120.97,144.28,56.972,85.0,274.99,98.0,10.92,669.7254,730.45,954.07,0.43200000000000005,0.868,20.25,107.78,2.76,193.57
2016-01-07 19:00:00,19.0,104.66,142.75,56.486,88.0,261.35,95.0,11.07,642.6349,707.72,769.24,0.544,0.946,18.25,100.72,2.68,200.03
2016-01-07 20:00:00,19.5,106.65,142.86,53.37600000000001,86.57142857142857,270.17,101.0,10.88,640.1118,536.69,701.99,0.6560000000000001,1.024,18.0,91.18,2.6,196.8
2016-01-07 21:00:00,20.0,109.08,141.2,50.52,85.14285714285714,285.57,103.0,11.14,630.601,520.93,713.92,0.768,1.1019999999999999,17.75,61.12,1.92,195.18
2016-01-07 22:00:00,19.0,107.26,133.75,50.823,83.71428571428571,285.69,89.0,16.47,635.7334,514.63,643.29,0.88,1.18,17.75,59.86,1.95,187.77
2016-01-07 23:00:00,20.0,107.98,138.83,48.291,82.28571428571429,282.95,53.0,10.97,612.6281,485.98,680.22,0.97,1.1766666666666665,17.75,58.9,1.98,184.63
2016-01-08 00:00:00,18.0,101.56,118.61,47.979,80.85714285714286,281.53,52.0,9.37,604.6114,473.14,638.69,1.06,1.1733333333333333,17.75,60.14,2.01,184.68
2016-01-08 01:00:00,18.333333333333332,100.97,115.41,47.524,79.42857142857143,284.82,53.0,9.65,599.075,479.48,683.04,1.15,1.17,18.0,61.76,2.04,181.62
2016-01-08 02:00:00,18.666666666666668,111.11,134.84,47.06,78.0,236.7,51.0,9.66,604.6263,474.24,642.99,1.24,1.1666666666666665,17.5,59.34,1.96,178.83
2016-01-08 03:00:00,19.0,102.01,140.23,53.093,77.0,228.92,52.0,9.33,598.986,472.41,667.99,1.36,1.1633333333333333,17.75,60.34,1.92,178.6
2016-01-08 04:00:00,18.0,98.52,136.6,51.044,78.66666666666667,225.55,51.0,9.35,594.6775,476.57,647.52,1.4400000000000002,1.16,17.25,60.17,1.88,178.73
2016-01-08 05:00:00,20.0,103.12,136.81,51.705,80.33333333333333,235.58,53.0,9.28,622.3595,652.67,667.4,1.52,1.1566666666666665,17.75,86.37,1.84,182.58
2016-01-08 06:00:00,23.0,105.72,141.48,60.984,82.0,240.84,103.0,10.48,639.3803,664.77,681.96,1.6,1.1533333333333333,26.5,86.64,1.8,182.86
2016-01-08 07:00:00,22.0,119.33,155.11,72.831,83.0,261.07,97.0,11.19,666.4138,699.73,925.72,1.6800000000000002,1.15,23.5,91.74,1.5733333333333335,184.95
2016-01-08 08:00:00,24.0,126.74,154.95,79.255,82.0,284.55,101.0,10.81,677.0932,766.11,1040.51,1.76,1.16,26.75,102.92,1.3466666666666667,183.28
2016-01-08 09:00:00,23.0,131.78,158.89,83.15299999999998,78.4,278.96,108.0,10.48,721.5586,764.37,1071.85,1.44,0.87,35.5,107.92,1.12,192.41
2016-01-08 10:00:00,24.0,138.56,165.23,78.76,74.8,279.28,117.0,11.84,721.6078,779.63,1069.52,1.3599999999999999,0.8642857142857143,41.0,113.26,1.08,184.45
2016-01-08 11:00:00,24.4,142.57,168.8,84.226,71.2,291.13,130.0,12.3,735.0775,769.52,1053.27,1.28,0.8585714285714285,40.75,112.9,1.24,186.66
2016-01-08 12:00:00,24.8,141.98,170.42,80.208,67.6,296.85,127.0,11.39,740.7842,749.48,1022.72,1.2,0.8528571428571429,39.5,110.16,1.4,181.35
2016-01-08 13:00:00,25.2,142.06,172.68,79.62,64.0,282.31,121.0,10.36,749.8691,737.79,996.44,0.84,0.8471428571428571,41.25,110.51,1.56,185.54
2016-01-08 14:00:00,25.6,142.51,168.5,82.65899999999998,60.0,276.74,120.0,10.29,732.3385,737.07,995.83,0.76,0.8414285714285714,42.5,109.94,1.72,174.91
2016-01-08 15:00:00,26.0,146.26,164.57,77.408,62.0,258.71,121.0,10.35,728.0844,721.79,992.85,0.16,0.8357142857142856,42.25,108.8,1.6,178.56
2016-01-08 16:00:00,20.0,146.09,150.94,69.456,67.0,235.96,119.0,10.48,723.5669,726.44,978.51,0.32,0.83,38.0,107.96,1.92,174.96
2016-01-08 17:00:00,18.0,134.71,150.95,59.049,68.0,227.68,112.0,10.33,697.8559,710.09,943.84,0.6,0.98,28.25,104.49,2.76,169.1
2016-01-08 18:00:00,17.0,117.36,152.96,56.412,61.0,207.32,97.0,11.38,659.6191,699.09,920.05,0.656,1.02,19.75,101.88,2.56,193.33
2016-01-08 19:00:00,17.0,109.98,144.77,55.987,73.0,197.56,68.0,11.21,631.3783,674.82,711.64,0.712,1.06,18.75,90.87,2.6,195.85
2016-01-08 20:00:00,17.0,106.86,141.3,57.885,78.0,210.87,71.0,11.07,625.3694,528.61,719.69,0.768,1.0999999999999999,18.25,86.22,2.64,194.99
2016-01-08 21:00:00,17.0,106.36,141.83,57.529,79.0,229.67,67.0,11.08,616.995,499.59,641.96,0.8240000000000001,1.14,17.75,59.27,2.32,194.56
2016-01-08 22:00:00,17.0,106.71,147.07,56.468,77.0,226.25,66.0,15.27,616.4403,501.19,691.28,0.88,1.18,17.678571428571427,57.63,1.88,192.67
2016-01-08 23:00:00,17.0,103.95,146.3,54.999,76.0,261.97,65.25,10.15,602.5828,473.74,633.66,1.16,1.15,17.607142857142858,57.54,1.92,193.77
2016-01-09 00:00:00,17.0,92.34,126.1,49.734,74.0,281.61,64.5,9.51,579.7518,469.09,664.04,1.1159999999999999,1.15,17.535714285714285,57.69,1.88,191.72
2016-01-09 01:00:00,17.0,91.5,123.38,46.913,75.0,291.67,63.75,10.3,576.6384,461.95,643.81,1.0719999999999998,1.15,17.464285714285715,60.09,1.88,189.31
2016-01-09 02:00:00,17.0,100.69,142.33,46.337,76.0,197.68,63.0,9.93,581.0624,464.08,671.95,1.028,1.15,17.392857142857142,58.54,1.88,188.91
2016-01-09 03:00:00,17.0,101.57,144.48,46.914,74.0,227.78,61.0,9.4,581.4486,466.12,648.22,0.984,1.15,17.321428571428573,57.79,1.88,188.86
2016-01-09 04:00:00,17.0,105.02,141.78,46.201,76.0,234.32,60.0,9.35,578.2566,446.23,656.99,0.94,1.15,17.25,59.45,1.92,186.6
2016-01-09 05:00:00,19.333333333333332,121.29,142.24,46.299,77.0,240.14,67.0,9.38,617.3048,485.33,644.66,0.8959999999999999,1.15,17.0,85.45,1.96,187.34
2016-01-09 06:00:00,21.666666666666668,129.18,143.65,46.802,76.0,252.55,80.0,9.8,623.6897,498.29,664.75,0.8519999999999999,1.15,17.5,84.5,1.8,184.27
2016-01-09 07:00:00,24.0,127.65,141.26,47.558,77.0,262.49,77.0,9.83,635.4215,506.01,702.52,0.8079999999999999,1.15,17.0,88.12,1.6300000000000001,184.09
2016-01-09 08:00:00,28.0,130.85,134.36,47.61,54.0,268.39,91.0,8.82,642.9388,681.07,696.68,0.764,1.15,17.5,92.15,1.46,169.16
2016-01-09 09:00:00,25.0,133.15,121.29,46.283,52.0,261.13,104.0,8.97,653.3364,653.88,710.65,0.72,0.82,17.55,95.22,1.29,170.86
2016-01-09 10:00:00,26.0,130.78,146.96,44.298,53.0,242.69,97.0,9.39,652.5757,649.05,684.35,0.64,0.45,17.6,95.16,1.12,172.07
2016-01-09 11:00:00,26.0,120.51,149.34,42.595,54.0,213.41,94.0,9.25,660.0403,643.25,696.22,0.5599999999999999,0.44,17.65,96.28,1.3866666666666667,170.8
2016-01-09 12:00:00,26.0,106.61,152.35,42.767,55.0,211.31,91.0,9.12,657.1839,662.8,671.15,0.48,0.45,17.7,94.59,1.6533333333333333,169.96
2016-01-09 13:00:00,26.0,107.04,153.79,42.771,54.0,206.81,87.0,8.93,656.1893,671.42,707.85,0.38666666666666666,0.46,17.75,96.35,1.92,171.84
2016-01-09 14:00:00,26.0,109.37,146.47,42.324,53.0,197.08,84.0,10.24,652.325,665.36,706.88,0.29333333333333333,0.44,17.8,97.49,1.84,173.21
2016-01-09 15:00:00,25.333333333333332,102.65,141.3,42.844,52.0,174.04,87.0,8.61,660.8548,654.6,719.63,0.2,0.5433333333333333,17.75,91.73,1.8,175.14
2016-01-09 16:00:00,24.666666666666668,105.22,133.27,42.701,53.0,158.0,64.0,8.68,668.0292,653.73,700.66,0.52,0.6466666666666667,17.0,90.71,1.68,173.84
2016-01-09 17:00:00,24.0,104.23,130.29,45.122,52.0,161.25,54.0,8.62,654.5218,657.57,716.99,0.36,0.75,17.3125,88.52,1.7733333333333332,168.69
2016-01-09 18:00:00,22.666666666666668,99.95,139.79,47.375,55.0,168.03,53.666666666666664,9.45,632.4817,506.41,717.82,0.46399999999999997,0.836,17.625,86.12,1.8666666666666667,181.85
2016-01-09 19:00:00,21.333333333333332,95.56,140.74,47.562,68.0,186.24,53.333333333333336,9.4,625.9779,492.94,716.62,0.5680000000000001,0.9219999999999999,17.9375,84.11,1.96,191.92
2016-01-09 20:00:00,20.0,96.88,142.21,47.37300000000001,79.0,193.76,53.0,9.44,615.6055,498.65,694.08,0.672,1.008,18.25,82.08,2.0,192.94
2016-01-09 21:00:00,18.666666666666668,96.94,135.03,47.404,77.0,202.08,52.0,9.41,617.6535,494.87,698.3,0.776,1.0939999999999999,18.09375,56.41,2.0,190.4
2016-01-09 22:00:00,17.333333333333336,95.86,134.71,47.949,77.66666666666667,202.74,55.0,9.36,609.5025,490.28,717.54,0.88,1.18,17.9375,53.93,2.0,189.9
2016-01-09 23:00:00,16.0,99.02,136.64,47.898,78.33333333333333,255.58,52.0,9.52,613.0186,474.75,725.54,1.16,1.1757142857142857,17.78125,53.47,2.0,191.73
2016-01-10 00:00:00,17.5,92.56,119.05,46.993,79.0,289.74,53.0,9.39,581.2036,449.35,712.23,1.1688888888888889,1.1714285714285713,17.625,53.71,2.0,187.21
2016-01-10 01:00:00,19.0,96.24,118.72,47.084,78.0,297.28,52.25,9.35,575.9151,419.86,611.6,1.1777777777777778,1.167142857142857,17.46875,55.56,2.0,187.35
2016-01-10 02:00:00,20.5,102.91,142.0,46.526,77.0,250.53,51.5,9.33,585.2824,442.74,612.56,1.1866666666666665,1.1628571428571428,17.3125,54.34,2.0,186.96
2016-01-10 03:00:00,22.0,122.54,141.26,46.94,77.33333333333333,237.63,50.75,9.25,584.5058,444.21,633.4,1.1955555555555555,1.1585714285714286,17.15625,54.32,2.0,187.12
2016-01-10 04:00:00,23.5,121.84,139.77,47.299,77.66666666666667,246.96,50.0,9.33,584.0534,447.93,626.84,1.2044444444444444,1.1542857142857141,17.0,54.25,1.9733333333333334,187.08
2016-01-10 05:00:00,25.0,125.33,144.23,47.247,78.0,252.45,50.0,9.25,615.7426,470.12,604.69,1.2133333333333334,1.15,17.25,54.26,1.9466666666666665,190.21
2016-01-10 06:00:00,26.5,123.77,145.65,47.276,79.0,253.94,50.0,9.28,624.3953,464.68,633.62,1.222222222222222,1.14,17.0,54.08,1.92,190.74
2016-01-10 07:00:00,28.0,123.11,142.5,47.166,78.0,252.36,50.0,9.35,629.0385,464.38,656.08,1.231111111111111,1.1300000000000001,17.25,53.89,1.71,187.43
2016-01-10 08:00:00,29.0,125.41,133.66,47.466,57.0,256.52,49.0,9.02,631.2972,618.34,648.84,1.24,1.12,17.166666666666668,70.7,1.5,172.63
2016-01-10 09:00:00,30.0,119.99,129.35,45.067,55.0,245.7,47.666666666666664,9.33,636.0930000000002,677.26,642.31,0.92,0.75,17.083333333333332,70.16,1.29,169.68
2016-01-10 10:00:00,29.0,118.36,126.2,44.07100000000001,55.0,229.21,46.333333333333336,9.3,636.8294,672.83,640.73,0.7733333333333333,0.74875,17.0,69.44,1.08,172.19
2016-01-10 11:00:00,28.0,117.55,129.36,43.45399999999999,55.0,217.11,45.0,8.69,652.6508,652.01,605.81,0.6266666666666667,0.7475,17.75,71.58,1.04,172.1
2016-01-10 12:00:00,27.0,100.39,130.3,42.692,55.0,210.53,46.0,8.64,662.6844,639.83,591.39,0.48,0.74625,18.25,69.88,1.12,171.15
2016-01-10 13:00:00,26.0,91.58,131.82,43.487,57.0,199.45,45.0,8.7,668.3652,632.61,577.66,0.41,0.745,18.5,69.72,1.08,168.98
2016-01-10 14:00:00,27.0,93.5,122.96,46.49,55.0,193.51,45.666666666666664,8.6,662.5676,630.1,565.73,0.33999999999999997,0.74375,18.0,69.38,1.1466666666666667,169.82
2016-01-10 15:00:00,24.0,92.25,127.58,46.57100000000001,56.0,184.36,46.333333333333336,8.45,664.1718,635.43,576.71,0.27,0.7424999999999999,18.25,70.03,1.2133333333333334,174.12
2016-01-10 16:00:00,26.0,92.58,127.82,46.04600000000001,53.0,170.79,47.0,8.43,660.7351,649.04,564.11,0.2,0.74125,18.083333333333332,69.87,1.28,175.55
2016-01-10 17:00:00,24.0,92.61,124.13,47.701,55.0,179.21,48.0,8.66,652.8547,646.52,585.05,0.24,0.74,17.916666666666668,49.59,1.92,170.61
2016-01-10 18:00:00,24.333333333333332,93.81,132.57,50.776,54.0,191.58,52.0,9.41,653.9997,479.97,623.56,0.376,1.13,17.75,53.57,1.96,181.52
2016-01-10 19:00:00,24.666666666666668,94.76,133.9,50.308,72.0,200.14,50.0,9.5,660.9858,460.58,622.12,0.512,1.15,17.5,55.8,1.92,191.57
2016-01-10 20:00:00,25.0,97.2,134.81,50.26600000000001,78.0,204.19,52.0,9.59,641.2669,472.15,628.44,0.648,1.16,17.6,54.21,1.936,192.57
2016-01-10 21:00:00,25.0,94.44,136.34,50.867,79.0,210.58,51.0,9.47,641.9474,485.67,640.84,0.784,1.17,17.7,53.98,1.952,191.59
2016-01-10 22:00:00,25.0,97.38,136.11,50.68,78.0,206.24,50.0,9.41,628.8034,499.11,640.36,0.92,1.18,17.8,53.99,1.968,189.25
2016-01-10 23:00:00,25.0,97.73,136.36,49.722,78.75,249.5,51.0,9.43,599.3593,481.8,658.61,1.08,1.172,17.9,53.64,1.984,192.04
2016-01-11 00:00:00,26.0,94.26,121.48,49.989,79.5,282.49,52.0,9.39,586.6209,472.67,652.75,1.135,1.164,18.0,54.34,2.0,188.91
2016-01-11 01:00:00,26.5,98.78,120.31,50.74100000000001,80.25,293.58,51.0,9.32,582.6137,470.93,672.25,1.19,1.156,17.75,54.73,2.08,187.21
2016-01-11 02:00:00,27.0,117.11,141.25,49.885,81.0,246.48,50.0,9.38,585.1283,494.11,675.7,1.245,1.148,18.0,54.58,2.0,189.89
2016-01-11 03:00:00,27.5,123.64,140.46,49.872,79.0,235.84,52.0,9.41,581.7928,512.84,686.92,1.3,1.1400000000000001,17.916666666666668,54.27,1.96,188.12
2016-01-11 04:00:00,28.0,127.86,142.06,50.056,80.0,241.83,53.0,9.843333333333334,585.6096,651.28,677.44,1.355,1.1320000000000001,17.833333333333332,53.97,1.9333333333333333,192.07
2016-01-11 05:00:00,27.0,125.63,147.97,50.444,81.0,247.66,55.0,10.276666666666667,624.2139,717.27,680.78,1.4100000000000001,1.124,17.75,54.84,1.9066666666666665,189.26
2016-01-11 06:00:00,26.0,134.25,147.73,56.042,82.0,234.97,101.0,10.71,639.696,735.12,751.0,1.465,1.116,27.5,81.0,1.88,191.99
2016-01-11 07:00:00,29.0,144.06,160.27,65.411,84.0,313.6,107.0,11.13,660.5402,737.71,1028.54,1.52,1.108,23.5,82.9,1.5999999999999999,194.05
2016-01-11 08:00:00,33.0,159.47,160.67,78.86399999999998,66.0,368.76,123.0,10.94,700.9431,793.86,1140.15,3.28,1.1,28.0,91.03,1.3199999999999998,181.24
2016-01-11 09:00:00,32.0,161.03,171.49,80.433,63.0,358.47,129.0,10.88,709.7846,821.69,1093.74,3.32,0.9720000000000001,37.5,101.34,1.04,191.76
2016-01-11 10:00:00,31.53846153846154,157.05,188.14,79.722,71.0,347.95,136.0,11.06,734.0896,746.27,1057.86,3.28,0.8440000000000001,41.5,103.55,1.08,184.6
2016-01-11 11:00:00,31.076923076923077,147.16,192.61,77.45100000000002,68.0,315.48,146.0,11.03,732.2093,670.15,1037.77,3.16,0.716,44.25,104.68,1.04,188.54
2016-01-11 12:00:00,30.615384615384617,151.5,193.87,75.352,66.0,314.31,132.0,13.02,732.5611,662.04,1008.17,2.92,0.588,42.25,105.65,1.2,193.44
2016-01-11 13:00:00,30.153846153846153,150.62,184.07,77.744,69.0,298.46,128.0,12.52,738.5526,679.3,1005.86,2.64,0.46,42.0,106.44,1.24,201.16
2016-01-11 14:00:00,29.692307692307693,160.48,175.55,74.139,63.0,296.52,126.0,10.78,774.3377,686.1,998.95,2.8,0.5025000000000001,41.75,106.62,1.12,193.83
2016-01-11 15:00:00,29.23076923076923,171.32,172.11,70.387,67.0,296.01,122.0,10.73,781.212,696.1,934.5,2.6,0.545,41.5,107.72,1.08,196.38
2016-01-11 16:00:00,28.76923076923077,171.26,170.13,63.737,65.0,293.47,121.0,10.14,771.8818,717.51,908.46,2.12,0.5875,37.0,106.96,1.88,194.29
2016-01-11 17:00:00,28.307692307692307,151.41,157.3,60.736,67.0,283.98,124.0,10.56,736.0165,718.23,879.34,1.76,0.63,29.0,101.15,2.1466666666666665,185.9
2016-01-11 18:00:00,27.846153846153847,127.51,148.77,59.919,64.0,260.11,117.0,11.28,673.3817,693.7,883.56,1.888,0.726,22.5,101.49,2.4133333333333336,195.52
2016-01-11 19:00:00,27.384615384615383,111.94,146.45,57.977,75.0,250.16,112.0,11.35,642.398,671.58,730.22,2.016,0.8220000000000001,21.5,93.11,2.68,203.43
2016-01-11 20:00:00,26.923076923076923,110.69,141.06,55.841,82.0,270.24,109.0,11.25,626.012,555.04,755.83,2.144,0.918,21.25,86.63,2.76,194.51
2016-01-11 21:00:00,26.46153846153846,108.34,137.21,55.015,80.66666666666667,281.75,123.0,11.77,621.42,533.96,674.07,2.272,1.014,20.0,60.52,2.4,194.61
2016-01-11 22:00:00,26.0,107.15,140.36,55.893,79.33333333333333,270.82,105.0,14.97,622.9277,550.06,692.25,2.4,1.11,19.0,58.66,1.76,186.43
2016-01-11 23:00:00,24.0,102.12,139.91,56.412,78.0,264.9,59.0,9.76,602.1037,516.94,668.8,2.448888888888889,1.106,18.75,57.37,1.8,185.71
2016-01-12 00:00:00,25.0,96.84,120.2,48.005,79.0,268.42,57.25,9.47,587.3738,508.28,682.14,2.497777777777778,1.102,19.0,57.7,1.8666666666666667,184.31
2016-01-12 01:00:00,24.0,99.81,119.45,49.956,78.0,291.97,55.5,9.34,583.862,459.66,675.76,2.5466666666666664,1.098,18.75,59.24,1.9333333333333333,180.98
2016-01-12 02:00:00,24.666666666666668,104.18,137.74,48.133,79.0,255.9,53.75,9.66,586.7774,496.35,691.47,2.5955555555555554,1.094,18.5,57.95,2.0,181.58
2016-01-12 03:00:00,25.333333333333332,108.7,138.42,49.216,78.0,246.11,52.0,9.64,586.111,511.39,685.42,2.6444444444444444,1.09,19.0,57.39,1.97,180.8
2016-01-12 04:00:00,26.0,125.0,139.26,,80.0,251.76,50.0,9.59,591.7049,516.96,684.3,2.6933333333333334,1.09,18.25,57.86,1.94,180.33
2016-01-12 05:00:00,27.0,127.7,147.76,,79.0,254.17,52.0,9.7,633.5322,725.43,682.27,2.742222222222222,1.09,18.75,85.04,1.91,185.17
2016-01-12 06:00:00,29.0,133.76,151.83,57.729,80.0,262.17,95.0,10.86,644.3754,718.62,718.81,2.791111111111111,1.09,28.25,84.47,1.88,190.13
2016-01-12 07:00:00,31.0,147.88,159.65,69.423,86.0,297.42,99.0,11.39,673.1331,746.96,986.54,2.84,1.11,24.5,89.68,1.12,190.88
2016-01-12 08:00:00,33.0,152.19,164.63,78.111,65.0,322.35,102.0,11.7,699.4143,806.43,1090.83,3.32,0.96,29.75,102.6,1.04,188.99
2016-01-12 09:00:00,31.666666666666668,159.46,170.0,76.097,66.0,321.59,113.0,13.09,721.1861,786.88,1079.8,2.84,0.9344444444444444,38.0,111.71,1.04,198.28
2016-01-12 10:00:00,30.333333333333332,152.92,184.22,75.818,69.0,298.82,123.0,12.95,732.9052,735.22,1095.38,3.16,0.9088888888888889,39.0,119.26,1.04,189.63
2016-01-12 11:00:00,29.0,146.12,191.07,72.545,64.0,289.92,127.0,12.73,796.3784,709.78,1101.84,2.84,0.8833333333333333,40.0,121.89,1.04,195.95
2016-01-12 12:00:00,27.0,156.29,192.73,77.535,65.0,280.24,125.0,12.47,750.8897,806.93,1053.12,2.76,0.8577777777777778,39.5,118.7,1.0933333333333333,193.69
2016-01-12 13:00:00,26.0,156.01,182.62,81.078,66.0,258.74,126.0,12.54,746.2283,839.74,1041.88,2.44,0.8322222222222222,40.0,119.98,1.1466666666666667,207.72
2016-01-12 14:00:00,27.0,165.82,182.45,76.883,62.0,246.81,121.0,13.74,735.2864,841.93,1035.01,2.4,0.8066666666666666,41.0,120.17,1.2,197.35
2016-01-12 15:00:00,25.666666666666668,172.32,181.42,71.57300000000002,69.0,241.04,117.0,12.36,733.2259,819.13,1008.55,2.44,0.7811111111111111,41.5,120.4,1.28,200.35
2016-01-12 16:00:00,24.333333333333332,171.82,174.7,65.259,66.0,227.74,114.0,12.5,732.7207,811.08,900.19,2.64,0.7555555555555555,37.75,116.72,2.08,193.49
2016-01-12 17:00:00,23.0,158.12,161.12,61.61,70.0,224.56,110.0,12.13,699.921,792.86,877.43,2.68,0.73,30.75,114.96,2.8,188.31
2016-01-12 18:00:00,23.6,137.43,156.2,61.966,63.0,206.87,106.0,12.96,674.0465,766.37,891.83,2.84,0.8200000000000001,22.25,113.08,2.68,193.97
2016-01-12 19:00:00,24.2,122.4,155.98,60.865,78.0,185.54,107.0,13.29,651.3933,748.18,749.54,2.28,0.91,20.0,105.04,2.546666666666667,200.37
2016-01-12 20:00:00,24.8,115.53,157.72,56.789,82.0,195.85,102.0,13.27,642.5094,556.25,718.18,2.32,1.0,20.2,96.76,2.413333333333333,201.12
2016-01-12 21:00:00,25.4,111.94,158.2,55.274,83.0,206.79,104.0,13.22,634.9016,536.55,689.3,2.36,1.09,20.0,63.68,2.28,198.61
2016-01-12 22:00:00,26.0,107.5,157.1,60.234,78.0,214.06,93.0,13.64,630.565,494.66,695.72,2.4,1.11,18.75,61.79,2.28,183.44
2016-01-12 23:00:00,24.0,102.52,147.62,59.39100000000001,81.0,217.95,58.0,9.71,605.6689,451.61,701.14,2.76,1.1030000000000002,18.25,60.64,2.28,188.04
2016-01-13 00:00:00,27.0,97.41,123.64,,80.33333333333333,242.68,55.0,9.6,590.9773,453.83,716.76,2.8,1.096,18.35,61.82,2.28,184.46
2016-01-13 01:00:00,26.0,100.2,121.05,,79.66666666666667,254.8,53.0,9.67,588.2537,449.16,719.15,2.76,1.089,18.45,61.56,2.28,180.42
2016-01-13 02:00:00,27.0,105.9,143.97,,79.0,221.58,53.0,9.64,578.4753,484.66,727.6,2.8066666666666666,1.082,18.55,61.53,2.28,179.68
2016-01-13 03:00:00,26.0,97.14,142.61,,77.0,226.54,53.0,9.79,586.43,486.05,719.48,2.853333333333333,1.0750000000000002,18.65,61.48,2.08,177.27
2016-01-13 04:00:00,27.0,98.68,141.92,,78.0,236.27,53.0,9.85,588.5808,505.54,734.36,2.9,1.068,18.75,60.75,2.026666666666667,177.0
2016-01-13 05:00:00,27.666666666666668,102.57,146.49,,76.0,240.23,56.0,9.76,631.8255,723.38,739.39,2.9466666666666668,1.061,18.25,87.93,1.9733333333333334,183.6
2016-01-13 06:00:00,28.333333333333332,125.78,149.4,,82.0,244.18,97.0,11.02,645.3031,716.72,795.63,2.993333333333333,1.054,28.5,88.22,1.92,188.32
2016-01-13 07:00:00,29.0,136.19,153.51,,84.0,262.16,94.0,11.27,667.3323,782.82,1082.1,3.04,1.0470000000000002,30.5,93.11,1.08,185.06
2016-01-13 08:00:00,32.0,152.88,158.49,,67.0,296.25,105.0,11.29,700.6868,825.7,1183.73,3.24,1.04,28.5,103.28,1.16,176.78
2016-01-13 09:00:00,31.333333333333332,144.95,164.86,,72.0,284.58,106.0,11.37,731.9894,854.81,1159.48,3.08,1.0044444444444445,35.25,113.89,1.08,194.7
2016-01-13 10:00:00,30.666666666666668,143.34,182.22,72.862,65.0,267.77,113.0,11.29,734.0803,776.52,1122.99,3.04,0.9688888888888889,38.5,117.66,1.1333333333333333,186.07
2016-01-13 11:00:00,30.0,148.1,187.43,73.829,66.0,264.4,120.0,11.04,744.5138,711.48,1087.17,2.96,0.9333333333333333,38.25,118.69,1.1866666666666668,185.39
2016-01-13 12:00:00,31.0,153.98,188.53,73.55,68.0,259.23,119.0,11.56,737.3177,681.41,1073.18,2.8,0.8977777777777778,37.0,120.18,1.24,185.92
2016-01-13 13:00:00,32.0,165.3,184.75,73.589,64.0,247.12,118.33333333333333,12.22,762.2374,678.88,1062.05,2.6,0.8622222222222222,38.0,121.82,1.2933333333333332,204.05
2016-01-13 14:00:00,33.0,171.59,185.59,74.206,65.33333333333333,245.24,117.66666666666667,10.55,752.4772,672.07,1044.58,2.44,0.8266666666666667,38.25,118.56,1.3466666666666667,187.1
2016-01-13 15:00:00,30.0,175.72,189.9,72.679,66.66666666666667,244.35,117.0,10.71,760.2587,683.54,1042.06,2.4,0.7911111111111111,38.5,117.22,1.4,187.31
2016-01-13 16:00:00,26.0,172.99,176.96,64.325,68.0,233.33,111.0,10.38,738.837,702.87,989.13,2.16,0.7555555555555555,34.25,119.58,2.16,187.38
2016-01-13 17:00:00,26.133333333333333,163.24,163.74,58.752,70.0,220.19,109.0,10.35,706.1715,695.46,1013.01,1.8,0.72,26.5,118.74,2.48,178.04
2016-01-13 18:00:00,26.266666666666666,135.99,159.02,57.287,64.0,231.33,100.0,11.48,666.9717,697.67,1008.83,1.928,0.8125,23.0,113.44,2.8,185.15
2016-01-13 19:00:00,26.4,124.64,152.95,56.164,75.0,206.84,98.0,11.34,643.7188,683.89,800.32,2.056,0.905,20.5,109.03,2.76,194.9
2016-01-13 20:00:00,26.533333333333335,117.1,153.08,57.246,81.0,193.82,96.0,11.18,635.798,581.46,746.5,2.184,0.9975,21.25,99.87,2.84,193.09
2016-01-13 21:00:00,26.666666666666668,119.73,156.87,58.278,80.0,181.89,94.0,11.22,634.4552,557.17,717.88,2.312,1.09,19.25,65.51,2.36,194.11
2016-01-13 22:00:00,26.8,112.6,155.37,57.746,79.0,163.6,92.0,14.71,628.1721,567.55,713.06,2.44,1.11,17.75,62.2,1.8,186.77
